国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
73,79,48,50,53,45,55,65,52,68,64,58
58,60,57,58,66,57,62,64,51,65,63,51
61,64,50,51,52,41,52,59,47,60,58,47
67,72,58,59,70,63,67,71,57,73,69,62
55,57,49,50,63,57,62,59,48,60,58,51
52,53,54,55,68,61,64,61,49,61,59,50
55,57,48,49,63,58,62,59,48,59,57,52
65,70,55,57,70,65,68,70,56,71,67,62
60,63,50,51,61,55,61,61,49,62,60,53
54,55,52,52,61,52,59,58,47,59,57,47
48,47,53,54,69,63,66,58,47,58,57,48
50,50,52,52,51,37,48,52,42,53,53,37
63,67,50,52,64,58,63,64,52,66,62,58
69,75,55,56,64,57,63,69,55,71,68,60
55,56,57,58,68,60,64,63,51,64,62,51
51,50,45,46,51,41,51,51,41,51,50,41
74,81,46,48,56,50,59,66,53,68,64,62
57,59,56,57,81,79,77,69,55,69,66,62
46,45,58,58,62,49,56,56,45,56,56,39
51,50,64,64,61,44,53,60,48,61,61,39
57,59,65,66,75,66,68,69,55,71,68,54
54,54,56,57,67,58,63,62,49,62,60,49
60,63,61,62,64,52,59,66,52,68,65,50
48,47,54,55,71,64,66,59,47,59,58,48
52,52,46,47,49,37,49,51,41,51,51,40
57,59,45,47,58,52,59,57,46,58,56,51
50,49,64,65,67,53,59,62,49,63,62,42
68,73,52,53,55,46,55,64,51,66,63,54
56,57,58,59,62,49,57,62,49,63,61,46
66,71,49,51,57,49,57,63,51,65,62,55
45,44,56,57,77,72,71,61,49,60,59,50
71,77,48,50,64,62,66,69,55,70,66,65
59,61,45,47,58,53,59,58,47,59,57,52
66,71,52,54,77,78,76,71,57,72,68,68
66,70,58,59,62,52,60,68,54,70,67,55
66,70,57,58,69,62,66,70,56,71,68,60
60,63,59,60,64,53,60,66,52,67,65,51
57,59,54,55,57,45,54,59,47,60,59,46
48,47,49,50,59,50,57,53,43,53,53,42
58,60,54,55,60,49,57,61,49,62,60,49
57,59,40,42,51,45,54,53,43,53,52,48
47,46,52,53,53,38,49,51,41,52,52,35
54,54,55,56,73,68,69,64,51,64,61,54
59,63,43,44,56,50,58,57,46,57,55,52
53,53,50,51,49,34,47,52,42,53,53,38
46,44,53,54,73,68,69,59,47,58,56,49
39,35,48,48,45,28,42,42,34,42,44,25
62,65,60,61,70,62,66,69,55,70,67,56
56,59,51,53,72,69,70,64,51,64,61,57
75,83,48,50,66,64,68,71,57,73,68,69
59,61,56,56,49,32,46,58,46,60,59,41
36,31,55,55,55,38,48,47,38,46,48,27
53,54,54,55,64,56,61,60,48,61,59,48
48,47,47,47,56,47,55,51,42,51,51,41
65,70,59,60,64,53,60,68,54,70,67,55
45,43,51,51,50,35,47,49,39,49,50,33
55,57,50,51,55,44,53,56,45,57,56,45
67,71,52,53,60,53,60,66,53,67,64,57
60,63,62,63,71,61,65,69,55,70,67,55
62,65,58,59,59,47,56,64,51,66,64,50
68,74,45,47,51,43,54,61,49,63,60,55
66,71,61,63,77,72,73,74,59,76,72,64
57,59,52,53,62,53,60,60,49,61,59,50
63,67,51,52,63,57,63,64,51,65,62,56
50,50,61,61,62,47,55,59,47,60,59,41
38,34,58,58,63,49,56,52,41,51,52,33
58,60,49,51,70,67,69,63,51,63,61,58
57,58,51,52,61,52,59,60,48,60,58,49
56,58,48,49,55,46,55,57,46,57,56,47
40,36,53,53,56,43,52,49,39,48,49,33
65,69,49,50,61,56,62,64,51,65,62,58
60,64,52,53,70,66,68,66,52,66,63,59
55,56,49,50,53,42,52,55,44,56,55,43
68,74,47,49,66,64,67,67,54,69,65,65
49,48,48,49,58,49,56,53,43,53,53,43
41,38,46,47,51,39,49,45,37,45,46,32
60,62,47,48,45,32,46,54,44,55,54,42
73,81,54,56,68,63,67,73,58,75,70,66
61,64,50,52,52,41,52,59,47,60,58,47
58,60,66,66,67,53,60,67,53,69,67,49
59,61,50,51,55,46,55,58,47,59,58,48
69,75,50,52,60,54,61,67,54,69,65,60
48,46,52,52,53,39,50,52,42,52,52,36
49,48,64,65,69,56,61,62,50,63,62,44
58,60,56,57,66,58,63,64,51,65,63,52
59,61,55,56,69,63,66,65,52,66,63,56
55,56,47,48,46,34,47,52,42,53,53,40
55,56,48,49,42,26,42,51,41,52,52,37
55,56,54,54,65,58,62,61,49,62,60,50
37,32,42,43,52,42,51,42,34,41,42,31
53,54,52,53,63,55,60,59,47,59,58,48
72,78,58,60,67,60,65,73,58,76,71,63
62,65,44,45,51,43,53,57,46,58,56,50
56,58,45,46,48,38,49,53,43,54,53,44
61,64,47,48,50,40,51,57,45,58,56,47
67,73,53,55,64,58,63,68,54,70,66,60
60,62,48,50,49,37,49,56,45,58,56,45
51,51,50,51,58,48,56,55,44,56,55,43
51,51,49,49,61,54,59,56,45,56,54,46
54,54,53,54,59,48,56,58,46,59,57,45
64,68,49,50,55,47,56,61,49,63,60,53
66,71,54,55,70,67,69,70,56,71,67,63
54,55,57,58,69,61,65,63,50,64,62,51
48,47,42,43,52,43,52,49,40,48,48,40
54,55,54,55,62,53,59,60,48,60,59,47
68,74,54,55,60,51,59,67,54,69,66,57
45,43,49,49,56,45,53,50,41,50,50,38
68,73,71,71,79,70,72,79,62,82,77,63
59,61,57,58,65,55,61,64,51,66,63,52
71,78,47,49,66,65,68,69,56,71,66,67
55,56,53,53,54,42,52,57,45,58,57,43
59,61,65,66,77,69,70,71,56,72,69,57
62,66,46,48,61,56,62,62,50,62,60,56
63,66,53,55,65,59,64,66,52,67,64,57
61,64,49,50,61,55,61,62,49,62,60,54
45,44,52,53,69,63,65,57,46,56,55,46
56,57,55,56,63,53,60,61,49,62,60,49
56,58,50,51,55,44,54,57,46,58,57,46
68,74,52,53,63,58,63,68,54,70,66,61
63,66,57,58,66,58,63,67,54,69,66,56
54,56,36,38,48,42,52,49,40,49,48,45
71,77,52,53,58,50,59,67,54,70,66,59
58,60,59,59,62,51,58,63,50,65,63,48
54,54,53,53,62,53,59,59,47,59,58,47
56,58,49,50,48,35,48,54,43,55,54,41
66,71,53,55,66,60,64,67,54,69,66,60
59,61,60,61,69,60,64,66,53,68,65,53
61,64,61,62,75,69,70,71,56,72,68,59
54,55,60,60,70,61,65,64,51,65,63,50
45,43,49,50,59,49,56,52,42,51,51,40
51,51,52,53,66,58,62,59,47,59,57,48
57,59,57,58,65,56,61,63,51,65,62,51
52,52,55,55,60,49,56,58,46,59,58,44
61,64,50,51,49,37,49,58,46,59,58,45
55,56,60,61,67,55,61,63,51,64,63,48
57,59,55,56,63,54,60,62,50,63,61,50
47,46,55,55,59,47,55,55,44,55,55,40
46,44,54,55,65,56,61,56,45,56,55,43
51,52,50,51,59,50,57,56,45,56,55,45
57,59,54,55,68,62,65,63,51,64,62,54
63,67,45,46,53,45,55,58,47,60,57,52
61,64,49,51,69,66,68,65,52,65,62,59
50,50,52,53,62,53,59,57,46,57,56,45
61,64,57,58,69,63,66,67,53,68,65,56
44,41,55,55,55,40,50,51,41,51,52,33
61,64,48,50,55,47,56,59,48,61,59,50
68,73,65,66,71,61,66,74,59,77,73,60
64,69,60,61,80,77,76,74,59,75,71,66
76,84,46,48,51,43,55,66,53,69,64,61
56,58,55,56,70,64,67,64,51,65,62,54
57,60,42,43,54,48,56,55,45,55,54,50
52,53,41,42,55,50,57,52,43,52,51,47
62,64,60,60,57,42,53,63,51,66,64,47
55,57,50,51,57,48,56,58,46,58,57,47
60,63,58,59,63,52,59,65,52,66,64,51
46,45,56,56,55,39,50,53,42,53,54,35
55,56,54,55,63,54,60,61,48,61,60,49
51,51,52,53,61,52,58,57,46,57,56,45
74,82,50,53,79,82,80,77,61,78,72,77
52,52,53,53,56,44,54,56,45,57,56,42
54,55,61,61,79,73,72,67,54,68,65,55
50,49,51,51,55,44,53,54,43,54,53,40
58,61,53,54,67,61,65,64,51,64,62,55
64,69,44,46,61,58,63,62,50,63,60,59
54,55,63,64,68,56,61,64,51,66,64,47
42,40,50,50,52,39,50,48,39,48,48,33
62,65,52,54,67,61,65,65,52,66,63,57
55,56,59,59,61,49,57,61,49,62,61,45
58,60,60,61,61,47,56,63,51,65,63,47
64,68,51,53,54,43,53,62,49,63,61,51
60,64,49,51,69,67,69,65,52,65,62,60
62,66,52,54,67,62,66,66,53,67,64,58
53,54,43,44,47,36,48,50,41,51,50,40
41,38,47,47,49,36,47,45,37,45,46,31
58,60,56,57,59,46,55,61,49,63,61,47
57,58,59,60,72,64,67,66,53,67,64,53
59,62,53,54,59,50,58,61,49,62,60,50
67,72,61,62,69,60,65,72,57,74,70,59
68,74,54,56,67,61,66,70,56,72,68,62
67,72,54,55,62,54,61,67,54,69,66,58
41,39,47,48,63,57,61,51,41,49,49,41
63,66,60,61,72,65,68,70,56,71,68,58
50,49,47,48,56,48,55,53,43,53,52,43
55,56,59,59,65,54,60,63,50,64,62,48
54,55,45,46,46,33,46,51,41,52,51,39
67,71,65,66,79,72,73,76,61,78,74,64
62,64,57,58,48,31,45,60,48,62,61,42
52,52,53,54,73,69,70,62,50,62,60,54
62,65,54,55,69,64,67,67,53,68,65,58
66,70,55,56,65,58,63,68,54,70,66,58
57,59,54,55,66,58,63,63,50,64,61,52
60,62,54,55,66,59,64,64,51,65,62,54
74,82,55,57,74,73,74,76,61,79,73,71
52,52,45,46,56,49,56,53,43,53,52,45
54,54,55,56,57,45,54,58,46,59,58,43
65,70,66,67,75,65,69,74,59,76,73,60
60,63,54,55,61,51,58,63,50,64,62,51
63,67,55,56,60,50,58,64,52,66,64,52
70,77,49,51,64,60,65,68,55,70,66,64
49,48,57,57,61,48,56,57,46,57,57,41
58,59,64,65,63,48,57,65,52,67,65,46
64,69,40,42,50,45,54,57,46,58,56,53
49,47,59,59,54,37,48,55,44,56,56,35
48,48,45,46,62,56,61,54,43,53,52,46
71,79,47,49,62,59,64,68,54,69,65,64
52,51,55,56,57,44,53,56,45,57,57,41
70,76,49,50,55,47,56,65,52,67,63,57
58,60,52,53,50,37,49,57,46,58,57,43
60,62,59,60,75,69,71,69,55,70,67,59
58,61,39,41,35,22,39,48,39,49,48,38
73,81,51,53,63,58,64,70,56,73,68,64
55,57,43,44,50,42,52,53,43,53,52,45
66,70,51,53,63,58,63,66,53,68,64,59
68,74,55,56,70,66,69,71,57,73,69,64
86,97,53,56,77,79,79,84,67,87,79,84
37,33,48,48,43,26,40,41,33,41,43,23
53,54,43,44,49,39,50,51,41,51,50,42
64,68,57,58,53,38,51,63,50,65,63,47
49,48,55,55,65,55,60,58,46,58,57,44
53,54,45,46,48,37,49,51,41,52,51,41
64,69,49,50,48,36,49,59,47,61,59,48
57,59,44,45,50,40,51,54,43,54,53,46
62,65,48,49,53,45,54,59,48,60,58,50
68,74,58,60,72,66,69,73,58,75,70,63
54,54,60,60,70,61,65,64,51,65,63,50
61,64,54,55,70,65,68,66,53,67,64,58
71,77,50,52,63,59,64,68,55,70,66,63
70,76,62,64,76,71,72,76,61,79,74,66
50,49,53,53,58,47,55,55,44,56,55,42
45,44,42,43,43,30,43,44,36,43,45,32
74,82,51,53,65,61,66,71,57,74,69,67
48,47,45,46,54,45,53,50,41,50,50,40
47,46,52,52,55,42,52,52,42,52,52,37
74,81,56,57,59,50,58,70,56,73,69,60
54,54,51,51,55,44,53,55,45,56,55,43
61,65,55,56,62,53,60,64,51,66,63,53
59,61,53,54,59,49,57,61,49,62,60,49
68,74,51,53,71,69,71,70,56,71,67,66
69,74,49,51,64,60,65,67,54,69,65,62
50,50,49,50,61,53,59,55,45,55,54,46
60,63,50,51,55,45,54,59,47,61,58,49
63,67,55,56,67,61,65,67,54,69,65,58
71,77,53,54,55,44,55,66,53,69,65,56
58,60,48,49,49,38,49,55,45,56,55,44
69,76,39,41,55,53,60,62,50,63,59,62
52,53,50,51,63,55,60,57,46,58,56,48
71,78,52,53,63,58,64,69,55,72,67,63
65,69,61,62,63,52,59,68,54,70,68,54
59,62,47,48,52,42,53,57,46,58,56,47
51,51,52,53,58,47,55,56,45,56,55,43
52,52,51,52,57,46,55,55,44,56,55,43
38,34,59,59,63,49,56,52,42,52,53,33
63,67,53,54,66,60,64,66,53,67,64,58
53,54,52,53,60,50,57,57,46,58,57,45
40,37,45,45,43,28,42,42,34,41,43,27
49,49,49,49,45,29,43,49,39,49,50,33
45,43,54,54,61,50,56,53,43,53,53,39
53,54,48,49,53,42,52,54,44,55,54,43
57,58,49,50,59,51,58,58,47,59,57,49
61,63,65,65,72,62,66,70,56,72,69,55
63,67,53,54,69,65,67,67,54,68,65,60
62,66,44,45,56,51,58,59,48,60,57,54
47,45,54,54,60,49,56,54,44,55,54,40
58,60,51,52,60,52,59,60,48,61,59,50
66,71,41,43,50,44,54,58,47,60,57,54
65,70,50,52,56,47,56,63,50,65,62,54
59,61,53,54,61,52,59,62,49,63,60,51
60,63,52,54,61,52,59,62,50,63,61,52
66,70,49,50,45,31,46,58,47,61,59,46
53,53,60,61,67,56,61,62,50,63,62,47
57,59,43,45,51,43,53,54,44,55,53,46
60,62,56,57,53,38,50,60,48,62,61,44
67,72,59,60,64,53,60,69,55,71,68,56
62,64,57,58,53,38,50,61,49,63,62,45
41,38,34,34,37,25,40,37,30,35,37,28
65,69,52,53,64,57,63,66,53,67,64,58
57,59,47,48,51,41,52,55,44,56,55,45
50,49,54,55,62,52,58,57,46,57,56,43
50,50,57,58,75,68,69,63,50,63,61,52
48,47,55,55,65,56,61,57,46,58,57,44
64,68,63,64,77,71,72,73,58,75,71,61
60,62,66,66,73,62,66,70,56,72,69,54
61,65,52,53,66,60,64,64,52,66,63,56
76,84,53,55,66,62,67,74,59,76,71,68
67,72,57,59,74,70,71,72,58,74,70,64
55,56,57,58,68,60,64,63,51,64,62,51
55,57,54,55,58,46,55,59,47,60,58,45
60,62,48,49,45,32,46,55,44,56,55,43
62,65,59,60,65,54,61,66,53,68,65,53
67,72,63,64,71,62,66,73,58,76,72,60
62,65,52,53,56,46,55,61,49,63,60,50
67,72,43,45,54,49,58,61,49,63,59,57
46,44,45,46,51,39,50,48,39,48,48,36
68,74,48,49,52,43,53,62,50,64,61,54
52,52,63,63,73,63,66,65,52,65,64,49
56,57,54,55,60,49,57,59,48,60,59,47
63,67,48,49,57,50,58,61,49,63,60,54
52,52,51,51,55,44,53,54,44,55,54,42
61,63,60,61,60,47,56,64,51,66,64,48
47,45,48,49,54,43,52,51,41,50,50,38
55,55,64,64,75,65,68,67,54,68,66,52
60,63,50,52,65,60,64,63,50,64,61,55
78,86,56,58,64,56,63,74,59,78,73,66
61,64,57,58,68,60,65,67,53,68,65,56
58,60,57,58,73,68,69,67,53,68,65,56
59,62,56,57,67,59,64,65,52,66,63,54
42,39,55,55,64,53,58,53,43,53,53,38
48,46,54,54,48,31,44,50,40,51,52,32
59,62,50,51,59,51,58,60,49,61,59,51
45,43,49,49,45,29,43,46,37,47,48,30
41,37,60,59,69,57,61,56,44,55,55,38
59,62,57,57,58,45,55,62,49,63,61,47
78,87,58,60,71,67,70,78,62,81,75,71
56,57,58,59,66,56,61,63,50,64,62,49
58,60,58,58,58,46,55,62,49,63,62,46
55,56,54,55,63,54,60,61,48,61,60,48
67,72,44,46,57,53,60,63,50,64,60,59
60,62,56,57,61,51,58,63,50,64,62,50
54,55,46,47,49,38,49,53,42,53,52,42
52,52,63,63,65,51,58,62,49,63,62,43
57,59,49,50,56,47,55,57,46,58,57,47
71,76,69,70,72,60,65,77,61,80,76,60
50,50,46,46,57,50,57,53,43,53,52,44
63,67,49,51,47,35,48,58,47,60,58,46
64,68,59,60,67,58,63,68,55,70,67,56
57,59,55,56,59,48,56,60,48,62,60,47
75,83,62,63,71,64,68,77,62,81,75,67
59,61,49,50,56,47,56,59,47,60,58,49
51,51,50,51,63,56,61,57,46,57,56,47
67,72,60,61,72,66,69,73,58,75,70,62
61,64,60,60,60,47,56,64,51,66,64,49
54,55,50,51,64,57,62,59,48,60,58,50
63,66,55,56,68,62,66,67,54,68,65,58
53,54,60,61,72,63,66,64,51,65,63,50
70,76,57,58,73,69,71,74,59,76,71,66
30,23,48,47,54,42,50,41,33,39,41,25
49,49,47,48,57,49,56,53,43,53,52,43
59,61,59,60,71,63,66,67,54,68,65,55
65,68,64,65,55,37,50,66,53,69,67,46
61,64,43,45,45,35,47,54,44,55,54,45
52,53,54,55,63,54,60,59,47,59,58,47
49,49,51,51,54,42,52,53,42,53,53,39
57,60,50,51,73,72,72,64,52,64,61,60
63,66,67,68,77,68,70,74,59,76,72,59
52,52,56,56,55,41,51,56,45,57,57,40
57,59,56,56,62,52,59,62,49,63,61,49
58,60,58,59,69,61,65,65,52,67,64,54
67,72,51,52,47,33,47,60,48,63,61,48
59,62,59,60,71,64,67,67,54,69,66,56
66,71,58,60,70,63,67,71,56,73,69,60
56,58,61,62,75,67,69,68,54,69,66,54
52,51,58,59,58,44,53,58,46,59,58,40
61,64,59,60,62,50,58,65,52,67,64,51
58,61,42,43,58,54,60,57,46,57,55,53
60,63,47,49,67,65,67,63,51,64,60,59
60,62,52,53,63,56,61,62,50,63,61,53
60,63,38,40,43,34,47,51,42,52,51,45
43,40,55,55,60,48,55,52,42,52,53,37
55,57,44,45,47,36,48,52,42,52,52,42
58,60,52,53,65,58,63,62,50,63,61,53
52,52,63,64,67,54,60,63,50,64,63,44
59,62,56,57,71,65,68,67,53,68,65,57
57,59,64,65,82,77,75,71,57,72,69,59
41,38,47,48,50,37,48,45,37,45,46,31
71,77,48,49,53,45,55,64,52,67,63,57
56,57,56,57,58,45,54,60,48,61,60,44
63,66,49,50,52,41,52,59,48,61,59,49
58,61,46,48,57,49,57,58,47,59,57,50
56,58,49,51,63,57,62,60,48,60,58,52
74,82,53,56,77,78,77,77,61,79,73,74
61,64,51,52,54,43,53,60,48,61,59,48
73,79,66,68,75,66,69,78,62,82,77,65
69,74,53,55,60,52,60,67,54,69,66,58
58,60,52,53,67,61,65,63,51,64,61,55
62,66,51,52,58,49,57,62,50,63,61,52
47,46,43,44,52,43,52,48,39,48,48,39
60,63,46,47,68,67,69,63,51,63,60,60
57,59,47,48,55,47,55,57,46,58,56,48
58,61,45,47,59,53,60,58,47,59,57,52
56,57,59,60,65,54,60,63,50,64,62,48
60,63,53,54,60,50,58,62,50,63,61,51
70,76,59,60,66,57,63,72,57,74,70,61
59,61,53,54,60,51,58,61,49,62,60,50
64,68,55,56,64,56,62,66,53,68,65,56
45,43,52,52,50,34,46,49,39,49,50,32
50,50,49,50,57,47,55,54,43,54,53,43
64,69,44,46,57,53,60,61,49,62,59,57
61,64,45,46,55,49,57,58,47,59,57,52
59,61,57,58,62,51,58,63,51,65,63,50
54,55,46,47,50,39,50,53,42,53,53,42
48,47,44,45,60,55,60,52,42,52,51,45
52,52,55,56,59,47,55,58,46,59,58,43
57,59,57,58,62,51,58,62,50,64,62,49
60,63,49,50,52,41,52,58,47,60,58,47
58,61,45,46,51,43,53,55,45,56,55,47
70,75,60,62,65,55,62,71,57,74,70,59
57,59,52,53,58,48,56,59,48,60,59,48
57,59,45,47,51,42,52,55,44,55,54,46
51,52,39,40,44,35,47,47,38,47,47,39
66,71,51,53,60,52,60,65,52,67,64,57
48,48,54,54,61,50,57,56,45,56,55,42
48,47,45,46,58,51,57,52,42,51,51,43
56,57,59,60,79,76,74,69,55,69,66,58
55,56,46,47,52,42,52,54,44,55,54,44
72,79,54,56,71,67,70,73,59,76,71,68
55,56,45,46,48,37,49,52,42,52,52,42
62,66,44,46,55,49,57,59,47,60,57,53
72,79,51,53,61,56,62,69,55,71,67,63
59,61,49,50,55,46,55,58,47,59,57,48
62,65,61,62,71,63,66,69,55,71,68,57
53,55,36,38,49,44,53,49,40,49,48,46
57,58,54,55,56,44,53,59,47,60,59,45
63,67,53,55,60,52,59,64,51,66,63,54
57,58,56,57,54,39,50,58,47,60,59,42
58,60,62,63,60,44,54,63,50,65,63,45
50,49,58,59,69,59,63,61,49,61,60,47
59,61,64,64,76,68,70,70,56,72,68,57
70,76,50,52,63,58,63,68,54,70,66,62
85,96,44,46,57,56,63,73,58,76,70,73
35,29,57,56,64,51,56,50,40,49,50,32
