国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
74,70,55,66,48,52,44,71,59,65,84,65
69,75,54,66,50,57,51,63,47,59,68,58
69,73,54,57,51,46,44,68,54,66,70,54
75,73,56,66,55,60,62,67,54,71,74,65
69,75,51,63,48,58,55,51,42,67,63,65
69,73,61,67,54,59,56,43,40,65,68,57
72,72,54,64,48,65,57,50,43,62,65,59
74,78,53,69,61,70,53,66,55,66,71,65
71,78,51,64,48,56,52,54,44,61,71,62
63,73,58,63,53,52,56,57,49,66,71,60
69,73,58,65,54,69,63,45,35,64,63,57
67,65,55,71,51,46,40,65,48,59,66,42
73,78,56,60,56,59,60,63,50,63,75,73
71,78,61,69,51,49,61,67,59,71,79,61
66,70,55,68,51,52,57,54,43,62,68,57
59,72,52,54,49,51,40,42,50,58,69,52
77,72,48,62,51,53,46,62,59,62,80,72
79,81,60,65,61,81,80,49,41,74,68,77
64,67,65,67,56,47,38,51,42,58,67,53
70,68,60,79,53,39,41,70,45,52,65,45
78,79,63,76,63,59,53,64,49,61,70,68
65,72,56,71,57,52,62,54,45,67,62,67
67,73,64,77,54,57,58,71,48,63,74,62
65,78,54,63,52,62,61,48,44,59,64,57
65,64,48,56,43,42,30,58,47,57,72,46
65,70,53,57,46,60,53,43,44,69,64,56
65,69,59,72,53,54,44,67,42,56,61,58
71,77,58,64,46,40,35,80,60,60,79,67
66,69,57,76,53,56,45,66,43,64,75,51
66,75,52,61,49,47,52,70,49,60,74,71
66,81,57,71,55,62,68,35,34,60,59,74
78,84,54,68,54,65,61,54,59,69,83,65
64,69,55,58,54,48,57,44,51,66,69,69
71,82,57,67,62,80,76,45,53,72,71,88
69,71,59,70,48,60,49,69,52,64,80,63
74,77,65,65,54,56,50,64,56,67,74,79
70,76,62,68,51,54,46,67,55,62,68,64
69,75,57,73,54,41,38,67,46,56,70,62
59,70,53,58,46,47,46,39,40,63,64,58
72,78,52,62,54,50,45,70,45,64,69,65
59,70,43,52,47,42,47,55,49,62,68,49
59,65,58,65,46,44,42,58,42,61,60,55
67,82,63,64,61,57,60,54,46,65,66,66
72,68,44,50,51,54,39,50,49,65,70,62
60,68,56,66,41,42,33,55,43,62,63,52
69,79,54,70,55,65,59,33,41,61,58,70
58,67,48,57,41,32,25,47,35,54,59,47
77,78,60,74,61,65,57,73,46,68,72,62
73,75,52,66,55,62,64,39,49,62,63,73
75,75,52,59,50,59,65,67,63,66,79,71
64,67,58,64,48,29,35,82,54,57,74,52
60,69,61,64,50,44,34,53,37,56,58,35
67,79,62,65,54,62,55,61,43,64,67,67
59,72,54,59,47,43,43,35,44,61,65,54
76,82,66,73,50,60,45,69,47,64,82,58
58,65,55,59,52,37,27,60,42,55,64,46
69,68,49,66,50,39,48,65,44,62,67,57
67,81,52,72,48,50,55,65,57,68,80,60
72,82,65,81,56,66,63,76,45,69,77,68
68,79,64,68,55,46,37,75,54,65,76,58
71,71,47,57,44,44,37,69,52,62,76,54
72,77,64,75,56,73,60,68,54,73,78,71
67,79,56,68,53,55,45,62,47,66,66,54
75,80,51,64,52,53,47,53,51,68,73,63
67,66,59,71,50,56,47,63,41,58,69,52
58,65,57,73,57,46,43,52,32,58,53,55
66,76,55,58,60,65,66,52,50,62,73,79
66,71,60,67,47,51,46,56,44,59,73,59
70,66,53,63,46,47,50,64,51,58,70,63
61,65,59,62,51,40,40,47,34,52,64,41
74,72,52,69,51,61,57,65,55,63,69,62
76,76,56,67,51,60,63,59,48,65,76,71
66,74,48,56,50,38,44,57,43,56,72,61
73,79,53,61,52,58,64,62,49,66,73,77
62,64,51,63,55,56,40,45,40,64,66,49
64,69,46,58,44,45,35,36,34,54,66,40
63,66,50,63,46,36,30,62,51,56,78,50
78,77,56,68,57,61,53,74,53,71,83,82
62,67,59,65,48,41,48,62,47,66,71,59
67,74,66,76,50,61,49,73,49,65,69,55
65,69,50,57,48,44,35,53,54,62,75,52
78,74,55,65,53,50,55,68,58,64,78,68
60,65,56,69,47,35,42,52,46,56,64,53
75,74,61,79,57,55,49,55,39,60,65,68
68,70,56,73,56,52,46,59,43,59,75,59
77,72,60,74,58,69,63,56,50,60,72,70
64,67,54,55,49,34,31,67,48,63,77,48
67,64,53,65,45,38,23,63,46,53,68,49
75,78,62,64,49,58,57,62,49,62,63,63
63,67,44,51,48,39,33,33,38,56,55,41
65,70,60,66,53,57,56,54,43,60,62,63
80,79,55,76,54,61,57,81,57,72,84,74
71,69,52,61,43,41,44,51,47,59,73,59
63,72,53,56,46,49,46,53,54,57,68,48
61,67,52,61,45,40,34,70,50,62,77,53
68,79,53,64,50,54,57,67,52,70,79,75
70,71,58,57,45,34,31,69,50,59,73,48
70,68,52,63,51,48,37,55,44,60,62,53
69,67,53,68,53,50,49,51,48,60,65,53
67,67,58,72,51,54,54,62,47,63,73,54
72,73,50,67,53,45,46,69,55,68,79,58
70,77,61,72,58,68,58,65,54,66,77,79
75,76,64,66,54,58,58,49,40,62,63,67
62,65,52,56,48,51,42,36,41,56,68,57
72,77,54,61,49,51,43,50,42,62,64,57
77,73,53,65,54,55,53,74,58,60,78,58
64,67,51,61,51,52,45,41,36,59,67,52
81,87,64,84,60,73,68,85,52,70,72,70
69,78,60,67,57,62,44,58,50,61,72,64
69,84,56,64,55,69,65,58,59,68,74,69
69,69,58,70,53,47,35,62,51,60,68,58
79,77,66,84,62,64,69,73,44,62,70,67
69,80,55,55,47,62,54,46,55,63,68,74
73,76,51,71,53,62,49,61,56,68,75,75
67,79,56,66,50,59,55,49,47,68,74,59
72,76,54,72,59,61,54,43,44,67,62,70
65,72,60,66,50,51,47,54,52,62,74,62
67,70,55,64,45,50,36,53,43,65,65,59
78,82,59,69,50,57,46,75,54,64,80,61
69,73,55,65,52,64,51,68,51,69,73,69
66,74,45,46,41,48,47,39,49,58,71,51
69,76,52,67,48,47,51,76,62,62,82,59
68,76,57,68,51,47,44,78,47,58,67,65
73,76,60,67,55,55,42,62,47,58,70,53
65,67,49,62,44,40,29,66,50,62,66,50
78,78,52,72,58,57,54,70,56,62,73,63
73,79,67,68,57,59,52,72,46,66,68,70
80,77,61,78,57,67,56,68,49,64,69,80
71,79,66,75,53,54,52,60,47,66,70,73
67,66,52,66,52,54,51,46,37,56,57,47
64,71,59,65,58,56,61,39,45,65,65,63
65,79,63,76,53,56,57,64,51,59,69,68
64,74,62,65,54,46,54,63,50,59,73,55
60,65,54,60,42,42,34,72,56,62,80,49
71,81,66,79,54,55,53,62,47,63,70,68
64,76,55,64,56,61,46,54,43,65,76,56
66,65,59,70,53,51,43,57,43,56,67,59
63,71,62,63,55,61,43,37,36,61,59,62
60,65,58,60,47,44,51,52,41,64,63,57
73,74,52,61,56,57,57,62,44,66,66,64
70,67,50,64,51,52,37,57,48,68,73,63
67,76,57,61,57,60,60,50,45,65,72,75
61,70,58,69,57,45,56,43,47,65,71,60
71,76,60,66,57,67,59,53,46,67,74,66
62,66,62,64,47,45,32,55,37,56,67,49
68,79,51,63,46,48,42,56,55,67,79,68
73,79,68,84,57,53,58,80,49,67,72,71
81,77,66,77,56,74,70,60,49,67,74,83
73,76,55,66,51,52,39,86,57,64,86,65
74,77,59,64,54,64,65,59,41,68,70,67
68,74,48,58,53,53,43,45,46,67,76,57
62,74,50,55,53,46,38,46,41,60,62,63
67,77,64,75,45,52,37,76,52,56,81,52
61,77,53,57,46,55,44,53,49,61,70,63
66,77,65,69,52,49,53,76,46,59,68,71
63,68,57,65,52,36,36,59,41,61,63,56
72,76,60,69,55,55,53,52,51,64,72,63
65,73,61,68,47,57,55,49,47,64,62,62
80,88,59,60,62,83,76,47,61,77,76,95
68,74,58,62,49,47,45,65,48,57,72,57
78,77,67,76,58,67,58,44,46,62,72,77
62,66,53,60,48,39,45,60,39,59,68,50
73,73,62,60,52,56,65,55,44,64,69,72
70,81,46,63,55,54,59,53,50,68,74,66
71,77,68,80,54,52,49,68,44,58,63,59
58,64,53,67,50,51,42,47,37,54,58,54
67,73,58,61,50,67,54,55,49,63,70,74
67,77,66,72,48,47,50,72,46,62,69,55
71,80,63,73,54,57,54,72,49,59,76,60
73,76,54,71,52,39,44,74,54,63,81,59
74,74,55,59,53,67,57,55,54,64,68,71
78,80,53,66,52,59,65,56,45,63,77,77
60,66,45,62,47,40,34,52,43,57,74,44
62,65,53,62,50,33,33,38,38,56,65,40
73,72,56,67,50,55,44,73,52,58,71,60
72,72,56,69,54,66,64,50,42,63,68,75
66,70,56,62,55,57,50,58,48,58,77,68
80,75,60,80,59,60,56,75,51,65,73,64
72,76,61,70,57,68,63,69,51,64,82,77
69,72,53,73,49,53,51,68,56,65,82,61
66,75,51,55,54,63,60,24,42,57,61,56
70,79,62,73,55,61,65,60,46,67,75,76
60,69,56,62,52,47,43,39,41,59,70,58
71,78,63,76,58,54,49,61,46,62,73,61
68,70,54,63,40,40,32,54,53,56,68,48
81,82,63,78,65,71,65,73,50,66,80,77
69,76,58,67,41,36,38,90,48,53,77,49
71,71,55,65,61,72,60,34,45,65,64,62
68,77,60,63,58,59,68,55,52,64,74,77
69,72,56,74,55,58,59,66,48,69,79,65
71,69,52,66,55,66,56,54,46,68,73,70
67,82,59,62,57,55,64,65,47,61,72,69
75,88,62,73,56,64,64,63,55,76,82,75
63,70,47,52,46,53,44,46,44,58,65,56
69,66,54,70,49,42,38,70,47,60,67,52
78,75,68,78,62,69,70,84,47,67,75,73
68,74,52,68,53,49,48,72,50,62,70,60
67,74,61,66,51,44,42,77,57,63,81,66
76,75,57,70,56,64,58,70,56,64,81,75
65,70,58,71,48,47,47,61,45,59,68,52
69,76,67,80,49,47,38,82,45,56,76,60
72,70,44,58,43,54,49,52,54,60,80,54
64,71,55,73,44,34,39,73,49,55,66,40
59,76,53,62,55,59,52,39,43,60,68,66
71,80,48,62,54,57,57,68,57,67,74,69
64,75,62,62,45,51,45,69,49,63,65,54
65,75,55,68,45,51,44,73,57,60,81,64
70,75,51,66,43,47,45,79,51,62,67,56
70,80,64,77,62,59,68,65,44,72,71,75
63,70,49,52,40,27,25,71,49,61,68,49
72,76,54,65,48,61,48,73,60,63,74,77
64,72,52,52,45,41,43,46,47,66,68,59
77,82,56,70,53,56,62,65,49,67,72,74
69,81,55,69,55,57,54,58,48,73,79,77
86,87,56,63,63,69,77,76,60,73,83,92
52,62,52,62,41,31,28,47,35,52,57,34
64,66,52,57,46,38,39,47,47,55,72,49
73,71,63,72,51,38,44,76,49,59,82,51
67,72,56,72,57,58,55,55,37,59,67,58
59,70,50,57,47,48,36,53,46,57,69,46
67,75,51,65,44,44,42,81,51,65,73,50
61,66,47,61,47,43,35,54,49,63,67,55
71,73,57,61,49,42,50,57,54,60,75,57
77,84,56,72,58,66,61,62,55,67,78,66
71,74,59,70,54,65,51,62,41,62,72,65
68,75,61,74,56,60,69,47,44,67,67,67
71,73,56,65,57,53,51,74,60,68,81,64
81,87,68,83,61,73,64,72,55,69,81,84
67,65,59,72,47,44,52,48,39,56,70,54
56,69,49,54,47,37,31,48,44,52,69,44
71,80,59,59,51,60,57,68,55,72,75,71
61,71,48,56,47,43,38,43,44,57,69,52
67,67,53,64,44,48,44,49,43,61,68,52
80,77,59,72,46,55,56,84,63,67,87,68
67,69,57,68,50,48,45,62,45,57,72,57
66,75,63,74,57,59,53,66,53,60,78,60
63,70,58,63,52,49,48,69,49,58,72,64
77,78,56,65,59,70,65,56,51,73,76,82
77,81,54,68,56,52,57,61,54,72,73,66
63,73,50,66,53,46,58,43,40,67,62,57
72,76,53,70,52,42,41,60,50,65,69,66
74,79,55,75,55,68,57,70,49,65,68,76
77,76,56,70,52,42,36,74,56,67,81,67
69,65,55,66,45,35,29,67,53,57,74,59
74,70,46,54,45,47,48,51,52,69,73,67
67,69,54,63,53,63,47,45,45,64,68,61
74,84,51,61,56,63,63,67,52,72,76,66
72,74,61,80,58,54,57,86,49,60,74,64
61,73,49,64,44,47,32,67,49,66,68,60
65,76,51,64,53,55,45,59,46,57,71,49
60,70,57,62,50,52,40,55,48,64,66,51
58,70,56,71,53,53,42,44,39,56,62,59
76,72,58,69,56,64,52,61,50,69,76,70
64,77,52,71,55,49,44,54,50,58,72,59
55,62,45,62,41,36,36,50,44,50,63,43
60,69,50,65,48,35,36,70,43,54,62,44
65,75,52,68,52,52,46,44,43,64,62,50
59,65,52,59,51,46,46,51,48,58,68,46
67,72,54,60,54,53,52,57,49,60,75,66
75,77,63,73,58,54,52,77,51,59,73,76
67,72,58,68,59,64,65,50,48,69,67,79
67,73,54,54,52,49,39,56,56,65,74,62
64,70,60,62,53,55,44,57,43,62,65,62
66,73,55,61,47,52,50,50,49,63,73,56
62,70,45,60,44,44,46,58,57,67,80,53
70,72,56,64,47,55,52,73,56,68,73,56
69,74,57,62,51,55,44,61,52,67,69,62
71,77,57,60,50,55,43,61,50,66,77,63
67,68,56,61,41,32,36,71,58,59,83,50
65,78,57,67,51,63,57,58,49,65,62,61
67,67,52,61,47,53,43,56,53,60,71,48
65,70,60,64,50,35,44,85,52,55,69,60
69,80,64,75,57,57,48,82,57,62,78,68
67,67,62,68,46,36,44,86,52,55,74,48
52,63,45,49,36,39,23,31,44,53,57,46
75,76,53,69,56,53,50,59,47,63,79,62
63,65,56,65,44,52,47,52,52,56,68,60
70,69,53,64,51,56,48,50,48,56,67,50
74,78,63,65,55,59,54,54,41,61,59,75
72,75,57,63,56,62,43,48,42,56,63,64
71,75,66,70,63,62,65,69,51,69,68,76
77,76,63,85,59,64,66,67,51,66,73,72
76,77,60,68,55,60,62,52,54,61,70,67
72,85,59,71,57,64,56,69,54,69,86,69
81,76,60,68,53,61,57,70,48,68,72,77
74,71,55,72,58,61,60,62,46,61,70,62
69,74,60,71,48,51,48,60,48,62,73,61
60,65,56,65,40,43,37,63,50,56,80,44
77,82,56,78,52,62,45,70,50,64,72,69
79,83,67,78,52,56,56,72,54,69,77,75
64,77,54,64,46,49,42,69,50,57,72,63
70,78,54,62,48,48,43,66,57,67,80,67
58,62,54,58,51,50,32,54,47,58,65,45
67,72,48,56,46,40,39,79,54,67,73,56
69,70,62,81,54,57,58,51,45,59,67,58
64,68,58,67,50,57,51,59,46,66,67,57
65,78,58,65,49,43,52,55,47,60,78,57
70,71,54,64,53,39,45,57,42,63,71,60
67,75,57,75,54,50,38,73,55,63,72,53
57,69,50,67,49,50,33,51,38,56,68,44
75,72,68,74,59,69,56,59,40,68,67,67
71,77,56,68,57,64,52,46,49,67,70,68
76,77,61,76,52,55,46,80,57,72,87,73
76,83,62,70,54,62,50,72,45,66,68,62
78,80,55,76,61,66,69,51,45,62,64,71
71,77,55,67,56,61,52,63,49,61,71,61
68,74,61,70,53,50,50,39,38,59,56,57
67,61,52,70,41,38,22,61,41,52,71,48
64,77,56,69,46,55,47,62,45,65,72,67
63,69,57,64,46,35,35,62,44,57,68,47
65,71,57,77,50,50,43,49,39,60,61,52
70,72,59,64,45,50,42,78,48,62,76,60
79,80,55,67,54,57,64,75,60,71,87,85
69,81,57,73,57,56,52,61,47,66,68,66
73,75,64,77,50,47,49,74,50,61,76,49
65,72,55,68,52,60,55,61,46,60,73,67
75,70,54,54,47,58,47,52,49,71,80,69
74,77,57,70,54,52,40,73,46,60,72,53
69,66,52,62,48,43,33,55,43,62,67,43
66,77,69,77,57,50,49,73,50,59,63,63
72,66,55,63,47,41,40,65,45,58,68,51
83,77,68,84,61,54,51,99,52,68,82,77
65,67,46,60,51,55,49,44,45,66,60,57
63,68,54,62,50,46,27,70,51,61,79,51
70,79,63,76,54,50,53,77,50,60,75,74
67,79,61,70,55,44,42,71,49,60,75,53
77,83,64,81,56,59,60,83,54,69,82,79
65,74,56,64,52,54,43,58,50,63,70,60
61,75,53,68,57,53,57,50,41,67,69,68
72,80,66,69,57,63,54,68,53,65,75,70
66,71,59,79,55,46,50,79,51,64,79,64
64,75,58,65,51,50,47,53,49,68,65,55
76,81,62,65,51,69,62,64,47,66,70,71
76,77,60,69,52,62,63,66,41,58,67,59
71,85,59,67,59,68,57,73,49,69,82,80
55,61,49,54,48,48,30,34,28,55,47,42
62,67,56,64,48,46,41,38,43,61,68,58
68,74,64,74,56,54,62,54,49,67,67,64
70,78,62,80,48,41,38,92,50,59,78,57
66,72,46,52,46,45,28,62,52,58,78,54
69,76,57,67,48,59,47,53,43,60,66,64
64,71,57,59,46,48,34,55,44,59,63,59
68,77,58,65,52,71,66,36,46,69,68,67
81,82,65,75,64,65,62,78,54,65,78,78
60,76,54,71,50,49,42,65,49,63,72,54
73,73,59,67,52,46,53,67,43,60,67,59
73,81,61,72,58,63,58,66,48,62,72,61
63,73,58,65,48,32,31,75,60,60,78,46
79,81,60,72,58,64,61,64,49,67,68,64
78,82,61,69,57,57,57,75,53,67,73,64
76,74,58,77,56,58,54,67,49,65,69,78
63,72,63,69,47,49,42,67,43,63,68,55
66,76,58,66,54,51,49,79,55,58,78,61
66,70,49,57,54,59,50,41,44,69,71,70
69,75,50,62,58,59,60,52,52,71,74,66
71,81,52,64,57,53,44,50,45,62,74,62
61,70,42,59,43,44,34,64,54,62,78,47
68,73,60,67,54,49,46,48,44,53,56,53
59,72,51,63,44,47,30,52,43,63,66,57
69,78,61,70,57,62,53,55,48,65,66,73
75,70,65,71,51,46,57,72,42,57,65,53
77,79,55,73,59,69,68,63,47,71,68,77
69,78,67,82,66,65,68,62,50,66,69,70
62,65,47,59,47,35,28,37,41,61,59,37
73,76,49,64,47,55,39,71,59,68,80,71
64,71,63,68,54,48,36,68,50,61,68,54
63,75,51,60,43,50,42,64,55,58,75,57
70,71,57,55,55,52,54,54,48,60,74,66
70,70,52,57,56,63,57,52,48,60,74,67
73,84,54,73,62,75,67,63,51,77,81,83
65,75,55,66,48,54,41,73,48,64,71,51
76,84,71,77,61,63,55,90,61,67,84,68
68,79,54,69,55,48,56,70,57,66,76,66
68,75,55,66,49,58,50,47,42,62,68,66
64,69,50,59,46,47,41,71,51,64,79,57
56,64,53,52,48,52,33,40,42,61,69,45
69,78,55,57,58,67,61,33,46,70,64,73
69,67,56,60,53,49,49,58,52,59,68,63
63,76,53,59,48,58,45,47,50,59,73,69
65,70,63,74,56,59,50,59,45,65,71,58
71,68,59,68,49,45,56,71,47,64,67,61
76,80,59,71,54,50,49,71,59,63,78,71
71,74,59,62,50,59,53,66,50,58,77,53
71,74,56,68,49,56,47,70,52,65,77,71
61,60,61,61,50,38,37,65,47,54,67,49
63,67,51,66,48,54,46,47,44,58,60,49
63,76,49,62,50,51,58,57,51,63,75,72
65,70,54,60,49,57,39,59,47,64,74,67
65,72,63,73,54,46,45,63,46,65,71,62
64,66,49,54,42,47,38,61,43,61,66,57
70,73,53,52,53,47,53,33,36,58,62,65
64,73,54,72,49,42,52,58,42,59,70,58
72,76,63,74,55,53,56,71,43,57,73,61
64,70,49,59,47,50,46,63,50,57,77,64
65,67,53,58,50,53,35,49,54,65,76,54
79,82,62,71,52,48,51,81,53,69,76,76
72,67,53,72,53,44,42,70,43,58,74,58
68,74,47,63,48,47,46,57,53,62,69,47
59,72,45,50,44,38,30,53,43,56,66,50
72,74,55,63,49,60,48,76,51,61,71,70
65,67,62,67,54,56,51,55,48,56,66,57
69,74,48,59,45,48,53,39,45,61,62,58
69,82,63,71,57,65,64,47,50,69,72,67
67,70,54,60,44,48,31,60,52,62,75,50
73,76,62,65,53,66,61,61,60,69,73,78
63,72,48,56,47,41,31,63,45,56,75,49
66,72,51,64,51,46,50,60,51,63,71,68
72,72,50,66,52,55,60,75,58,65,81,64
62,71,49,66,48,52,38,64,48,65,70,63
74,80,66,74,57,69,65,75,52,67,68,76
62,68,47,45,51,54,50,38,45,58,69,60
72,69,60,65,51,48,43,70,50,57,73,59
72,72,55,65,54,46,48,64,56,60,72,70
67,67,55,64,48,38,32,71,44,63,76,52
63,75,67,79,47,40,40,80,49,59,71,52
72,70,55,70,57,59,55,56,43,60,69,55
74,82,69,72,55,68,71,71,42,69,66,77
68,74,55,59,54,59,63,65,56,71,79,76
80,81,53,55,52,59,47,73,62,71,89,76
65,63,56,74,57,50,45,32,38,56,56,43
