国語,英語,数学,物理,化学,生物,地学,世界史,日本史,経済,地理,倫理
73,75,48,50,53,45,55,65,56,68,64,58
58,62,57,57,66,57,62,64,50,65,63,52
62,63,50,50,52,41,52,59,49,60,58,47
67,72,58,59,70,63,67,71,57,73,69,62
54,55,49,52,63,57,62,59,47,60,58,51
52,54,54,56,68,61,64,61,47,61,59,50
53,54,48,51,62,58,62,59,47,59,57,52
65,69,55,58,70,65,68,70,56,71,67,62
59,61,50,52,61,55,61,61,50,62,60,53
53,54,52,53,61,52,59,58,46,59,57,47
46,47,53,55,69,63,66,58,44,58,57,48
51,52,51,51,51,37,48,52,42,53,53,37
62,64,50,53,63,58,63,65,52,66,63,57
69,73,55,56,64,57,63,69,57,71,67,60
55,58,57,58,69,60,64,63,49,64,62,51
50,48,45,47,51,41,51,51,41,51,50,41
73,75,46,49,55,50,59,66,57,68,64,62
54,58,56,60,80,79,77,69,52,69,66,62
48,49,58,57,63,49,56,56,43,56,56,39
54,58,64,60,62,44,53,60,46,61,61,39
59,64,65,64,76,66,68,69,53,71,68,54
54,56,56,57,67,58,63,62,48,62,60,49
62,67,61,59,65,52,59,66,52,68,65,50
47,48,54,56,70,64,66,59,44,59,58,48
52,51,46,47,49,37,49,51,42,51,51,40
55,55,45,49,57,52,59,57,47,58,56,51
52,57,65,61,68,52,59,62,47,63,62,42
68,71,52,52,56,46,55,64,54,66,63,54
58,61,58,57,62,50,57,62,49,63,61,47
66,68,49,51,57,49,57,63,53,65,62,55
44,45,56,59,76,72,71,61,44,60,59,50
69,72,48,52,63,61,66,69,57,70,66,65
57,57,46,49,58,53,59,59,48,59,57,52
63,66,52,57,76,77,76,71,56,72,68,68
67,72,58,57,63,52,60,68,55,70,67,55
66,70,57,58,69,62,66,70,56,71,68,60
62,66,59,58,65,53,60,65,52,67,65,51
58,60,54,53,57,45,54,59,48,60,59,46
47,47,49,51,59,50,57,54,42,53,53,42
59,61,54,55,60,50,57,61,49,62,60,49
54,53,40,44,50,44,54,53,44,53,52,48
48,48,52,51,53,38,49,51,40,52,52,35
52,55,55,58,72,68,69,64,48,64,61,54
57,57,43,47,55,50,58,57,47,58,55,52
54,54,50,49,49,34,47,52,43,53,53,38
44,44,53,56,72,68,69,58,43,58,56,49
40,37,48,47,45,28,42,42,33,42,44,25
63,67,60,60,70,62,66,69,54,70,67,57
54,56,51,55,71,69,70,64,49,64,61,57
73,76,48,52,65,64,68,71,59,73,68,69
62,65,56,53,50,32,46,58,48,60,59,41
38,37,55,53,55,38,48,47,34,46,48,27
53,55,54,55,64,56,61,60,47,61,59,48
46,45,47,49,56,47,55,51,40,51,51,41
67,72,59,58,65,53,60,68,55,70,67,55
46,45,51,50,51,35,47,49,39,49,50,33
56,56,50,51,55,44,53,56,46,57,56,45
67,70,52,53,60,53,60,66,54,68,64,57
62,67,62,61,71,61,65,69,53,70,67,55
64,68,58,57,60,47,56,64,52,66,64,50
68,69,45,47,51,43,54,61,53,63,60,55
66,72,61,62,77,72,73,74,58,76,72,64
57,58,52,53,61,54,60,60,48,61,59,50
62,64,51,53,63,57,63,64,52,65,62,56
53,56,61,58,62,47,55,59,46,60,59,41
39,40,58,56,63,49,56,52,37,51,52,33
55,57,49,54,69,67,69,63,50,64,60,57
56,58,51,53,60,52,59,60,48,60,58,49
56,56,48,50,55,46,55,57,46,57,56,47
41,40,53,52,57,43,52,49,37,48,49,33
64,66,49,52,61,56,62,64,53,65,62,58
59,61,52,55,69,66,68,65,52,66,63,59
55,55,49,50,53,42,52,55,45,56,55,43
66,68,47,52,65,64,68,67,55,69,64,64
48,47,48,50,58,49,56,53,42,53,52,42
40,38,46,47,51,39,49,45,35,45,46,32
60,61,47,47,45,32,46,54,46,56,54,43
73,78,54,57,67,63,67,73,60,75,70,66
62,63,50,51,52,41,52,59,49,60,58,47
62,67,66,63,68,53,60,67,52,69,67,48
58,60,50,51,55,46,55,58,48,59,58,48
69,72,50,53,60,54,61,67,56,69,65,60
49,49,52,51,53,39,50,52,41,52,52,36
51,55,64,62,70,56,61,62,46,63,62,44
58,62,56,57,66,58,63,64,50,65,62,52
58,61,55,57,69,63,66,65,51,66,63,56
56,56,47,47,47,34,46,52,44,53,53,40
57,57,48,47,43,27,42,51,43,52,52,37
55,57,54,55,65,58,62,61,48,62,60,50
35,31,43,45,51,42,51,42,32,41,42,31
52,54,52,54,63,55,60,59,46,59,58,48
73,78,58,59,68,60,65,73,60,76,71,63
61,61,44,47,50,43,53,57,48,58,56,50
56,55,44,46,48,38,50,53,45,54,53,44
60,61,47,48,50,40,51,57,48,58,56,47
67,71,53,55,64,58,64,68,55,70,66,60
60,61,48,49,49,37,49,56,47,58,56,45
51,51,51,52,58,48,56,55,44,55,55,43
50,50,49,51,60,54,59,56,44,56,55,47
54,56,53,53,59,48,56,58,46,58,57,45
64,65,49,50,55,47,56,61,51,63,60,53
65,69,54,57,70,67,69,70,56,71,67,63
54,57,57,58,69,61,65,63,48,63,62,51
46,44,43,46,51,43,52,49,39,48,48,40
54,56,54,55,63,53,59,60,47,60,59,47
69,73,54,55,60,51,59,67,56,69,66,57
44,43,49,50,56,45,53,50,39,50,50,38
71,79,70,68,81,70,72,79,61,82,77,63
60,63,57,57,65,55,61,64,51,66,63,52
69,72,47,52,65,65,68,69,57,71,66,67
56,58,53,52,55,42,52,57,46,58,57,43
60,66,65,64,77,69,70,71,54,72,69,57
60,62,46,50,60,56,62,62,51,63,60,56
62,65,53,55,65,59,64,66,53,67,64,57
60,61,49,51,60,55,61,61,50,62,60,54
44,44,52,55,68,63,65,57,42,56,55,46
56,59,55,55,63,53,60,61,48,62,60,49
56,58,51,51,55,44,54,57,47,58,57,46
68,71,52,54,63,58,63,68,56,70,66,61
63,68,57,58,66,58,63,67,54,69,66,56
51,48,36,41,47,42,52,49,42,49,48,45
71,75,52,53,58,50,59,67,57,70,66,59
60,64,59,57,63,51,58,63,50,65,63,49
53,55,53,54,62,53,59,59,46,59,58,47
57,58,49,49,49,35,48,54,45,55,54,41
65,69,53,55,65,60,64,68,55,69,65,60
59,64,60,60,70,60,64,67,52,68,65,53
61,66,61,61,75,69,70,71,55,72,69,59
55,58,60,60,70,61,65,64,49,65,63,50
44,44,49,51,58,49,56,52,40,51,51,40
50,51,52,54,65,58,62,59,45,59,57,48
58,61,57,57,65,56,61,63,50,64,62,51
53,55,55,55,60,49,56,58,45,59,57,44
62,64,50,50,50,37,49,58,49,59,58,45
56,60,60,59,67,55,61,63,49,65,63,48
57,60,55,56,63,54,60,62,49,63,61,50
48,49,55,54,59,47,55,55,42,55,55,40
46,47,54,55,65,56,61,56,42,56,55,43
51,51,50,52,59,50,57,56,44,56,55,45
56,59,54,56,68,62,65,64,50,64,61,54
62,62,45,47,52,45,55,58,49,59,57,52
58,61,49,54,68,66,68,65,51,65,62,59
50,51,52,54,62,53,59,57,44,57,56,45
61,65,57,58,69,63,66,67,53,68,65,56
45,46,55,53,55,40,50,51,39,51,52,33
61,62,48,50,55,47,56,59,49,61,58,50
70,77,65,63,72,61,66,74,59,77,73,60
64,69,60,62,80,77,76,74,57,75,71,66
76,79,46,48,51,44,55,66,58,69,64,61
55,58,55,57,70,64,67,64,50,65,62,54
55,54,42,46,53,48,56,55,46,55,54,50
50,48,41,45,54,50,57,52,43,52,51,47
64,69,59,57,58,42,53,63,52,66,64,47
55,56,50,51,57,48,56,58,46,58,57,47
62,65,58,57,63,52,59,64,52,66,64,51
48,49,56,54,55,39,50,53,41,53,54,35
55,57,54,55,63,54,60,61,48,61,60,49
50,52,52,53,61,52,58,57,44,57,56,45
71,75,50,57,77,82,80,77,62,78,72,77
53,54,53,53,57,45,54,56,44,57,56,42
53,57,61,62,78,73,72,67,50,68,65,55
50,50,51,51,55,44,53,53,42,54,53,40
57,60,53,55,67,61,65,64,50,64,62,55
62,62,44,49,60,58,63,62,51,63,60,59
56,61,63,61,69,56,61,64,49,66,64,47
43,42,50,50,53,39,49,48,37,47,48,33
60,63,52,55,66,61,65,65,52,66,63,57
57,60,58,57,62,49,57,61,48,62,61,45
61,65,60,58,62,47,56,63,50,65,63,47
65,67,51,52,54,43,53,62,51,63,61,50
58,60,49,54,68,67,69,65,51,65,62,60
61,64,52,55,67,62,66,66,53,67,64,58
53,51,43,45,46,36,48,50,42,51,50,40
41,39,47,47,49,36,47,45,35,45,46,31
60,63,56,55,59,47,55,61,49,63,61,47
57,61,59,60,72,64,67,66,51,67,64,54
60,62,53,54,60,50,58,61,50,62,60,50
69,74,61,60,69,60,65,72,58,74,70,59
68,72,54,56,67,61,66,70,57,72,68,62
68,71,54,55,62,54,61,67,55,69,66,58
39,37,47,51,63,57,61,51,38,49,49,41
63,68,60,60,72,65,68,70,55,71,68,58
48,48,47,49,56,48,55,53,42,53,52,43
57,60,59,58,65,54,60,63,49,64,62,48
54,53,46,46,46,33,46,51,43,52,51,39
68,75,65,65,79,72,73,76,59,78,74,64
65,69,57,54,49,31,45,60,50,62,61,42
50,52,54,57,73,69,70,62,47,62,60,54
61,64,54,56,69,64,67,67,53,68,65,58
66,70,55,56,65,58,63,68,55,70,66,58
57,60,54,56,66,58,63,63,50,64,61,52
59,62,54,55,66,59,64,64,51,65,62,54
73,79,55,59,74,73,74,77,62,79,73,71
50,49,45,48,55,49,56,53,43,53,52,45
55,57,55,54,58,44,54,58,46,59,58,43
67,74,66,65,75,66,68,74,58,77,73,60
61,64,54,55,61,51,58,63,51,64,62,51
64,68,55,55,60,50,58,64,53,66,64,52
69,72,49,53,63,60,65,68,57,70,66,64
50,52,57,56,61,48,56,57,44,58,57,41
61,66,64,61,64,48,56,65,51,67,65,46
62,62,40,44,50,45,54,57,49,58,56,53
52,54,59,55,55,37,48,55,43,56,56,35
45,45,45,49,60,56,61,54,41,53,52,46
70,72,47,51,61,59,64,68,57,69,65,64
53,54,55,54,58,44,53,56,45,57,57,41
70,72,49,50,55,47,56,65,55,67,63,57
60,61,52,51,51,37,49,57,47,59,57,43
59,64,59,60,75,70,71,69,53,70,67,59
58,56,40,40,35,22,39,48,43,49,48,38
73,77,51,54,63,58,64,70,59,73,68,64
54,53,43,46,50,42,52,53,44,53,52,45
65,68,51,54,63,58,63,66,54,68,64,59
67,72,55,57,70,66,69,71,57,73,69,64
84,91,53,59,76,79,79,84,70,87,79,84
39,36,48,47,44,26,40,41,32,41,43,23
52,51,43,45,48,39,50,51,42,51,51,42
67,71,57,55,54,38,50,63,52,65,63,47
49,50,55,56,65,55,60,58,44,58,57,44
53,52,45,46,48,37,49,52,43,52,51,41
65,67,49,49,49,36,49,59,51,61,59,48
56,56,44,46,49,40,51,54,45,55,53,45
61,62,48,49,53,45,54,59,49,60,58,50
68,74,58,60,72,66,69,73,58,75,70,63
54,58,60,60,71,61,65,64,49,65,63,50
60,63,54,56,69,65,68,66,52,67,64,58
70,73,50,53,62,59,64,68,57,70,66,63
70,77,62,63,77,71,72,76,61,79,74,66
50,51,53,53,59,47,55,55,43,55,55,42
45,42,42,43,43,30,44,44,36,44,44,32
73,77,51,54,65,61,66,72,60,74,69,67
47,45,45,48,53,44,53,50,40,50,50,40
47,48,52,52,55,42,52,52,41,52,52,38
76,81,55,55,60,50,58,70,59,73,69,60
54,55,51,51,55,44,53,56,45,56,55,43
62,65,55,56,63,53,60,64,52,66,63,53
59,62,53,53,59,49,57,61,49,62,60,49
66,69,51,55,70,69,71,70,56,71,67,66
67,70,49,53,63,60,65,67,55,69,65,62
49,49,49,51,60,53,59,55,43,55,54,46
61,62,50,51,55,45,54,59,49,61,59,49
63,67,55,56,67,61,65,67,54,69,65,58
72,76,53,53,55,44,55,66,56,69,65,56
58,59,48,48,50,38,50,55,46,56,55,44
66,66,39,45,54,54,60,62,53,63,59,62
51,52,50,53,62,55,60,57,45,58,56,47
71,74,51,54,63,58,64,69,57,71,67,63
67,72,61,59,64,51,59,68,55,70,67,53
59,60,47,48,52,42,53,57,47,58,56,47
52,53,52,52,58,47,55,56,44,56,55,43
52,52,51,52,57,46,55,55,44,56,55,43
40,41,59,57,64,49,56,52,38,52,52,33
63,66,53,55,65,60,64,66,53,67,64,58
53,54,52,53,59,50,57,57,45,58,57,45
41,38,45,45,43,28,42,42,34,41,43,27
51,50,49,48,45,29,43,49,40,49,50,34
45,45,54,54,61,49,56,53,41,53,53,39
53,53,48,49,53,42,52,54,44,55,54,43
56,57,49,51,58,51,58,58,47,59,57,49
62,68,65,63,73,62,66,70,54,72,69,55
62,65,53,56,69,65,67,67,53,68,65,60
60,60,44,48,55,51,58,59,49,60,57,54
47,48,54,54,60,49,56,54,42,55,54,40
57,59,51,53,60,52,59,60,48,61,59,50
64,65,41,45,49,44,54,58,51,60,57,54
65,68,50,51,56,47,56,63,52,65,62,54
59,61,53,54,61,52,59,62,50,63,61,51
60,62,52,54,61,52,59,62,50,63,61,52
67,69,49,48,46,31,46,58,51,61,59,46
54,57,60,59,67,55,61,62,48,63,61,47
55,55,44,46,50,43,53,54,45,55,53,46
63,66,57,54,54,38,50,60,50,62,61,44
69,74,59,58,64,53,60,69,56,71,68,56
64,68,57,54,54,38,50,61,51,63,61,45
39,33,34,37,36,25,40,37,31,35,37,28
64,67,52,54,63,57,63,66,54,67,64,58
57,57,47,48,51,41,52,55,46,56,55,45
50,51,54,54,62,51,58,57,44,57,56,43
49,52,57,59,74,69,69,63,47,63,61,52
48,50,55,56,65,56,61,58,44,58,57,44
64,70,63,63,77,71,72,73,57,75,71,61
62,68,66,64,74,62,66,70,54,72,69,54
60,63,52,54,65,60,64,64,52,65,62,56
76,81,53,55,66,62,67,74,61,76,71,68
66,71,57,59,74,70,71,72,57,74,69,64
55,58,57,58,68,60,64,63,49,64,62,51
56,58,54,53,58,46,55,59,47,60,58,45
61,61,48,48,46,32,46,55,47,56,55,43
63,68,59,58,65,54,61,66,53,68,66,53
69,76,63,62,72,62,66,73,58,76,72,60
62,64,52,52,56,46,55,61,50,63,60,50
65,66,43,47,54,49,57,61,52,63,59,57
45,43,45,47,50,39,50,48,38,47,48,36
68,70,48,49,52,43,53,62,53,64,61,54
53,57,63,62,73,63,66,65,49,66,64,49
56,58,54,54,60,49,57,60,47,60,59,47
63,64,48,50,57,50,58,61,51,63,60,54
52,52,51,51,55,44,53,54,44,55,54,42
63,67,60,58,61,47,56,64,52,66,64,48
46,45,48,49,54,43,52,51,40,50,50,38
56,61,64,63,75,65,68,67,51,68,66,52
58,60,50,53,65,60,64,63,50,64,61,55
79,85,56,57,64,56,63,75,62,78,73,66
61,65,57,58,68,60,65,66,53,68,65,56
57,61,57,59,73,67,69,67,51,67,65,56
59,63,56,57,67,59,64,65,51,66,64,54
42,42,55,55,64,53,58,53,39,53,53,38
50,50,54,51,49,31,44,50,40,51,52,32
59,61,50,52,59,51,58,60,49,62,59,51
47,45,49,48,45,29,43,46,38,47,48,30
41,43,60,59,69,57,61,56,40,55,55,38
61,64,56,55,59,45,55,62,50,63,61,47
78,85,58,59,71,67,70,78,64,81,75,71
57,60,58,58,66,56,61,63,49,64,62,49
60,64,58,56,59,46,55,61,50,63,61,46
55,57,54,55,63,54,60,60,48,61,59,48
65,66,44,49,57,53,60,63,53,64,61,59
60,64,56,55,61,51,58,63,50,64,62,50
54,54,46,47,49,38,49,53,43,53,52,42
55,59,63,60,66,51,58,62,47,63,62,43
56,57,49,50,56,47,55,57,47,58,57,47
74,82,69,66,73,60,65,77,61,80,76,60
48,47,46,49,57,50,57,53,42,53,52,45
65,66,49,49,48,35,48,58,50,60,58,46
65,70,59,59,67,57,63,68,55,70,67,56
58,60,55,55,59,48,56,60,48,62,60,47
77,84,62,62,72,64,68,78,63,81,75,67
58,60,49,51,56,47,56,59,48,60,58,49
50,50,50,52,62,56,61,57,44,57,56,47
68,73,60,60,72,66,69,72,58,75,70,62
63,68,60,58,61,47,56,64,52,66,64,48
53,54,50,53,63,57,62,59,47,60,58,50
62,66,55,57,68,62,66,67,53,68,65,58
54,58,60,60,72,63,66,64,49,65,63,50
69,74,57,59,73,69,71,73,59,75,71,66
29,25,48,49,54,41,50,41,29,39,41,25
48,47,47,50,57,49,56,53,42,53,52,43
59,63,59,60,71,63,66,67,52,68,65,55
70,75,64,59,57,37,50,66,54,69,67,46
60,60,43,45,45,35,48,54,47,55,54,45
52,54,54,55,63,54,60,59,46,60,58,47
50,50,51,51,54,42,51,53,42,53,53,39
54,56,49,55,72,72,72,64,50,64,61,60
65,72,67,66,78,68,70,74,57,76,72,59
54,56,56,54,56,41,51,56,45,57,57,40
58,61,55,56,62,51,59,62,49,63,61,49
58,62,58,58,69,61,65,66,51,66,64,53
69,71,51,50,48,33,47,60,52,63,61,48
60,64,59,60,71,64,67,68,53,69,66,56
66,71,58,59,70,63,67,71,56,72,69,60
57,61,61,62,75,67,69,67,52,69,66,55
54,56,58,56,59,44,53,58,45,59,58,40
63,67,59,57,62,50,58,65,52,67,64,51
55,54,42,47,56,54,60,57,46,57,55,53
57,58,47,52,66,65,67,63,50,63,60,59
59,61,52,54,63,56,62,62,50,63,61,53
59,57,38,42,42,34,47,51,45,52,51,45
44,44,55,54,60,48,55,53,40,52,53,37
55,54,44,46,47,36,48,52,44,52,52,42
57,59,52,54,64,58,63,62,49,63,60,53
54,58,63,61,68,54,60,63,48,64,62,44
59,62,56,58,71,65,68,67,52,67,64,57
57,62,64,65,82,77,75,71,53,72,69,59
41,39,47,48,50,37,48,45,35,45,46,31
71,73,48,50,53,45,55,64,55,66,63,57
58,61,56,55,58,45,54,60,48,61,60,44
63,64,49,50,52,41,52,59,50,61,59,49
57,58,47,49,56,49,57,58,47,59,57,50
55,56,49,52,62,57,62,60,48,60,58,52
72,77,53,58,76,78,77,77,62,79,73,74
62,63,51,51,54,43,53,60,49,61,59,48
75,83,66,65,75,66,69,79,63,81,76,65
69,73,53,54,60,52,60,67,56,70,66,58
57,59,52,55,66,61,65,63,50,64,61,55
62,64,51,52,58,49,57,62,51,63,61,52
45,43,43,46,51,43,52,49,39,48,48,39
56,57,45,51,67,67,69,63,50,63,60,60
56,57,47,49,55,47,55,57,47,57,56,48
56,57,45,49,58,53,60,58,47,59,57,52
57,61,59,58,66,54,60,63,49,64,62,48
61,63,53,54,60,50,58,62,50,63,61,51
72,77,59,59,67,58,63,72,59,74,70,61
59,61,53,53,60,51,58,61,49,62,60,50
64,68,55,56,64,56,62,66,54,68,65,56
47,46,52,50,50,34,46,49,39,49,50,32
50,50,49,50,57,47,55,54,43,54,53,43
62,63,44,48,57,53,60,61,51,62,59,56
59,60,45,48,55,49,57,58,49,59,57,52
60,64,57,57,62,51,58,63,51,65,63,50
54,54,46,47,50,39,50,53,44,53,53,42
45,44,44,48,59,55,60,52,41,51,51,45
53,55,55,55,60,47,55,58,45,59,58,43
59,62,57,56,62,51,58,62,50,64,62,48
61,62,49,50,52,41,52,58,49,60,58,47
57,57,45,47,51,43,53,55,46,56,55,47
72,77,60,59,66,55,62,71,58,74,70,59
58,59,52,53,58,48,56,59,48,60,59,48
56,56,45,47,51,42,52,55,45,55,54,46
50,47,39,42,44,35,47,47,40,47,47,39
67,69,51,53,60,52,60,65,54,67,64,57
49,50,54,54,61,50,57,56,43,56,55,42
46,45,45,48,57,51,57,52,41,51,51,43
55,59,59,61,79,76,74,68,52,69,66,59
54,54,46,48,52,42,52,54,44,55,54,44
71,76,54,57,70,67,70,73,60,75,70,68
54,54,45,46,48,37,48,52,44,53,52,42
60,61,44,48,54,49,57,59,49,60,57,53
71,75,51,53,61,56,62,69,58,71,67,63
59,60,49,50,55,46,55,58,48,59,57,48
63,68,61,61,71,63,66,69,54,71,68,56
50,47,36,41,48,44,53,49,41,49,48,45
58,60,54,54,57,44,53,59,48,60,59,45
64,67,54,54,61,52,59,64,53,66,63,54
59,61,56,54,54,39,50,58,47,60,59,42
61,66,62,59,61,44,54,63,50,65,63,45
50,53,58,59,69,59,63,61,46,61,60,47
60,65,63,63,76,68,70,70,54,72,68,57
69,72,51,53,62,58,63,68,56,70,66,62
83,87,44,49,57,56,63,73,64,76,70,73
35,35,57,56,64,51,56,50,35,49,50,32
